Ligand SMILES,Target Name,Ki (nM),pKi
CC(C)(C)NC(=O)[C@@H]1CC(CN1C(=O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1)N1CCOCC1 |r|,Dimer of Gag-Pol polyprotein [489-587],1.0,9.0
CC(C)(C)NC(=O)[C@@H]1CC(=O)CN1C(=O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1 |r|,Dimer of Gag-Pol polyprotein [489-587],12.5,7.903089986991944
COC1(C[C@H](N(C1)C(=O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1)C(=O)NC(C)(C)C)OC |r|,Dimer of Gag-Pol polyprotein [489-587],92.0,7.036212172654444
CC(C)(C)NC(=O)[C@@H]1C(O)CCN1C(=O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1 |r|,Dimer of Gag-Pol polyprotein [489-587],0.1,10.0
CC(C)(C)NC(=O)[C@@H]1[C@@H](O)CCN1C(=O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1 |r|,Dimer of Gag-Pol polyprotein [489-587],32.0,7.494850021680094
CC(C)(C)NC(=O)[C@@H]1[C@@H](Cl)CCN1C(=O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1 |r|,Dimer of Gag-Pol polyprotein [489-587],14.5,7.838631997765025
CC(C)(C)NC(=O)[C@@H]1C[C@H](Cl)CN1C(=O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1cnc2ccccc2n1 |r|,Dimer of Gag-Pol polyprotein [489-587],4.7,8.327902142064282
CC(C)(C)NC(=O)[C@@H]1C[C@H](Cl)CN1C(=O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1cc2cc(F)ccc2[nH]1,Dimer of Gag-Pol polyprotein [489-587],12.5,7.903089986991944
COc1ccc2[nH]c(C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc3ccccc3)[C@H](O)C(=O)N3C[C@@H](Cl)C[C@H]3C(=O)NC(C)(C)C)cc2c1,Dimer of Gag-Pol polyprotein [489-587],21.5,7.667561540084395
Cn1cc(C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C(=O)N2C[C@@H](Cl)C[C@H]2C(=O)NC(C)(C)C)c2ccccc12 |r|,Dimer of Gag-Pol polyprotein [489-587],20.0,7.698970004336019
Cn1nc(C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C(=O)N2C[C@@H](Cl)C[C@H]2C(=O)NC(C)(C)C)c2ccccc12 |r|,Dimer of Gag-Pol polyprotein [489-587],16.0,7.795880017344075
CC(C)(C)NC(=O)[C@@H]1C[C@H](Cl)CN1C(=O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1noc2ccccc12 |r|,Dimer of Gag-Pol polyprotein [489-587],28.0,7.552841968657781
COc1cccc2cc(oc12)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1C[C@@H](Cl)C[C@H]1C(=O)NC(C)(C)C |r|,Dimer of Gag-Pol polyprotein [489-587],4.5,8.346787486224656
COc1cc(C=C(C#N)C#N)cc(OC)c1O,Epidermal growth factor receptor,300000.0,3.5228787452803374
N#CC(C#N)=Cc1ccc(NC(=O)CCC(=O)O)cc1,Epidermal growth factor receptor,240000.0,3.619788758288394
N#CC(C#N)=Cc1ccc(O)cc1,Epidermal growth factor receptor,160000.0,3.795880017344075
CC(C)(C)c1cc(C=C(C#N)C#N)cc(C(C)(C)C)c1O,Epidermal growth factor receptor,155000.0,3.8096683018297086
N#CC(C#N)=Cc1ccc([N+](=O)[O-])c(O)c1,Epidermal growth factor receptor,150000.0,3.8239087409443187
N#CC(C#N)=Cc1ccc(/C=C/C(=O)O)cc1,Epidermal growth factor receptor,150000.0,3.8239087409443187
N#CC(C#N)=Cc1ccc(C(=O)O)cc1,Epidermal growth factor receptor,143000.0,3.844663962534938
N#CC(C#N)=Cc1cccc(O)c1,Epidermal growth factor receptor,123000.0,3.910094888560602
N#CC(C#N)=Cc1ccc2c(c1)OCO2,Epidermal growth factor receptor,117000.0,3.9318141382538383
COc1cc(C=C(C#N)C#N)ccc1O,Epidermal growth factor receptor,67000.0,4.173925197299174
COc1cc(C=C(C#N)C#N)cc([N+](=O)[O-])c1O,Epidermal growth factor receptor,55000.0,4.259637310505756
COc1cc(C=C(C#N)C#N)cc(Br)c1O,Epidermal growth factor receptor,50000.0,4.301029995663981
N#CC(C#N)=Cc1ccc(O)c([N+](=O)[O-])c1,Epidermal growth factor receptor,49000.0,4.309803919971486
N#CC(C#N)=Cc1cc(O)ccc1[N+](=O)[O-],Epidermal growth factor receptor,24000.0,4.619788758288394
N#CC(C#N)=Cc1ccc(C=O)cc1,Epidermal growth factor receptor,20000.0,4.698970004336019
N#CC(C#N)=Cc1cc(O)cc(O)c1,Epidermal growth factor receptor,10000.0,5.0
N#CC(C#N)=Cc1ccc(O)c(O)c1,Epidermal growth factor receptor,11000.0,4.958607314841775
COc1cc(C=C(C#N)C#N)cc(O)c1O,Epidermal growth factor receptor,2200.0,5.657577319177793
N#CC(C#N)=Cc1cc(O)c(O)c(O)c1,Epidermal growth factor receptor,1000.0,6.0
OC(=O)C(=C\c1ccccc1)\C#N,Epidermal growth factor receptor,850000.0,3.070581074285707
COc1ccc(\C=C(/C#N)C(O)=O)cc1,Epidermal growth factor receptor,833000.0,3.0793549985932125
OC(=O)C(=C\c1ccc(F)cc1)\C#N,Epidermal growth factor receptor,833000.0,3.0793549985932125
COc1cc(\C=C(/C#N)C(O)=O)ccc1O,Epidermal growth factor receptor,325000.0,3.4881166390211256
COc1cc(\C=C(/C#N)C(O)=O)cc(OC)c1O,Epidermal growth factor receptor,264000.0,3.5783960731301687
OC(=O)C(=C\c1ccc(O)cc1)\C#N,Epidermal growth factor receptor,165000.0,3.7825160557860937
OC(=O)C(=C\c1ccc(C=O)cc1)\C#N,Epidermal growth factor receptor,47000.0,4.327902142064283
OC(=O)C(=C\c1ccc(O)c(O)c1)\C#N,Epidermal growth factor receptor,25000.0,4.6020599913279625
COc1cc(ccc1O)C(\C)=C(/C#N)C(O)=O,Epidermal growth factor receptor,341000.0,3.4672456210075024
Oc1ccc(\C=C(/C#N)C(=O)NCC#N)cc1,Epidermal growth factor receptor,360000.0,3.4436974992327127
Oc1cc(cc(O)c1O)C(=O)C(C#N)C#N,Epidermal growth factor receptor,4500.0,5.346787486224656
c1cc(c(cc1/C=C(\C#N)/C(=O)N)O)O,Epidermal growth factor receptor,3500.0,5.455931955649724
NC(=S)C(=C\c1ccc(O)c(O)c1)\C#N,Epidermal growth factor receptor,850.0,6.070581074285707
c1cc(ccc1/C=C/C(=O)O)O,Epidermal growth factor receptor,1000000.0,3.0
c1cc(c(cc1\C=C\C(=O)O)O)O,Epidermal growth factor receptor,400000.0,3.3979400086720375
OC(=O)C(=C/c1cc(O)ccc1O)\C#N,Epidermal growth factor receptor,24000.0,4.619788758288394
O[C@H]1CN(Cc2ccccc2\C=C\c2ccccc2)S(=O)(=O)N(Cc2ccccc2\C=C\c2ccccc2)C[C@@H]1O |r|,Dimer of Gag-Pol polyprotein [489-587],2000.0,5.698970004336019
O[C@H]1CN(Cc2ccccc2CCc2ccccc2)S(=O)(=O)N(Cc2ccccc2CCc2ccccc2)C[C@@H]1O |r|,Dimer of Gag-Pol polyprotein [489-587],3000.0,5.522878745280337
O[C@H]1CN(Cc2ccccc2Cc2ccccc2)S(=O)(=O)N(Cc2ccccc2Cc2ccccc2)C[C@@H]1O |r|,Dimer of Gag-Pol polyprotein [489-587],2500.0,5.6020599913279625
O[C@H]1CN(Cc2ccccc2-c2ccccc2)S(=O)(=O)N(Cc2ccccc2-c2ccccc2)C[C@@H]1O |r|,Dimer of Gag-Pol polyprotein [489-587],2500.0,5.6020599913279625
Cc1ccc(cc1)-c1ccccc1CN1C[C@H](O)[C@@H](O)CN(Cc2ccccc2-c2ccc(C)cc2)S1(=O)=O |r|,Dimer of Gag-Pol polyprotein [489-587],1500.0,5.823908740944319
Cc1cccc(c1)-c1ccccc1CN1C[C@H](O)[C@@H](O)CN(Cc2ccccc2-c2cccc(C)c2)S1(=O)=O |r|,Dimer of Gag-Pol polyprotein [489-587],2700.0,5.568636235841013
CCCCc1ccc(cc1)-c1ccccc1CN1C[C@H](O)[C@@H](O)CN(Cc2ccccc2-c2ccc(CCCC)cc2)S1(=O)=O |r|,Dimer of Gag-Pol polyprotein [489-587],1900.0,5.721246399047171
CC(C)c1cccc(c1)-c1ccccc1CN1C[C@H](O)[C@@H](O)CN(Cc2ccccc2-c2cccc(c2)C(C)C)S1(=O)=O |r|,Dimer of Gag-Pol polyprotein [489-587],3200.0,5.494850021680094
O[C@H]1CN(Cc2ccccc2-c2ccc(F)cc2)S(=O)(=O)N(Cc2ccccc2-c2ccc(F)cc2)C[C@@H]1O |r|,Dimer of Gag-Pol polyprotein [489-587],5300.0,5.275724130399211
O[C@H]1CN(Cc2ccccc2-c2cccc(c2)C(F)(F)F)S(=O)(=O)N(Cc2ccccc2-c2cccc(c2)C(F)(F)F)C[C@@H]1O |r|,Dimer of Gag-Pol polyprotein [489-587],2400.0,5.619788758288394
COc1ccc(cc1)-c1ccccc1CN1C[C@H](O)[C@@H](O)CN(Cc2ccccc2-c2ccc(OC)cc2)S1(=O)=O |r|,Dimer of Gag-Pol polyprotein [489-587],9700.0,5.013228265733755
CC(=O)c1ccc(cc1)-c1ccccc1CN1C[C@H](O)[C@@H](O)CN(Cc2ccccc2-c2ccc(cc2)C(C)=O)S1(=O)=O |r|,Dimer of Gag-Pol polyprotein [489-587],5300.0,5.275724130399211
CCS(=O)(=O)c1ccc(cc1)-c1ccccc1CN1C[C@H](O)[C@@H](O)CN(Cc2ccccc2-c2ccc(cc2)S(=O)(=O)CC)S1(=O)=O |r|,Dimer of Gag-Pol polyprotein [489-587],5200.0,5.2839966563652006
O[C@H]1CN(Cc2ccccc2-c2cccc(c2)[N+]([O-])=O)S(=O)(=O)N(Cc2ccccc2-c2cccc(c2)[N+]([O-])=O)C[C@@H]1O |r|,Dimer of Gag-Pol polyprotein [489-587],7400.0,5.130768280269024
COc1ccc(cc1OC)-c1ccccc1CN1C[C@H](O)[C@@H](O)CN(Cc2ccccc2-c2ccc(OC)c(OC)c2)S1(=O)=O |r|,Dimer of Gag-Pol polyprotein [489-587],9400.0,5.026872146400302
COc1ccccc1-c1ccccc1CN1C[C@H](O)[C@@H](O)CN(Cc2ccccc2-c2ccccc2OC)S1(=O)=O |r|,Dimer of Gag-Pol polyprotein [489-587],5100.0,5.292429823902063
CSc1ccccc1-c1ccccc1CN1C[C@H](O)[C@@H](O)CN(Cc2ccccc2-c2ccccc2SC)S1(=O)=O |r|,Dimer of Gag-Pol polyprotein [489-587],1100.0,5.958607314841775
O[C@H]1CN(Cc2ccccc2-c2ccsc2)S(=O)(=O)N(Cc2ccccc2-c2ccsc2)C[C@@H]1O |r|,Dimer of Gag-Pol polyprotein [489-587],2700.0,5.568636235841013
O[C@H]1CN(Cc2ccccc2-c2cc3ccccc3o2)S(=O)(=O)N(Cc2ccccc2-c2cc3ccccc3o2)C[C@@H]1O |r|,Dimer of Gag-Pol polyprotein [489-587],530.0,6.275724130399211
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1 |r|,Dimer of Gag-Pol polyprotein [489-587],0.057,10.244125144327509
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1 |r|,"Dimer of Gag-Pol polyprotein [489-587,I539V]",4.9,8.309803919971486
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1 |r|,"Dimer of Gag-Pol polyprotein [489-587,M535I,L552P,A560V,V571F,I573V]",2.3,8.638272163982407
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1 |r|,"Dimer of Gag-Pol polyprotein [489-587,L499I,L508Q,K509R,E524D,M525I,S526N,M535I,I539V,I543V,I551V,L552P,A560V,V571A,L579M]",58.0,7.236572006437063
[H][C@]12OCC[C@@]1([H])[C@H](CO2)OC(=O)N[C@@H](Cc1ccc(OCc2csc(C)n2)cc1)[C@H](O)CN(CC(C)C)S(=O)(=O)c1ccc2OCOc2c1 |r|,Dimer of Gag-Pol polyprotein [489-587],1.5e-05,13.823908740944319
[H][C@]12OCC[C@@]1([H])[C@H](CO2)OC(=O)N[C@@H](Cc1ccc(OCc2csc(C)n2)cc1)[C@H](O)CN(CC(C)C)S(=O)(=O)c1ccc2OCOc2c1 |r|,"Dimer of Gag-Pol polyprotein [489-587,I539V]",0.002,11.698970004336019
[H][C@]12OCC[C@@]1([H])[C@H](CO2)OC(=O)N[C@@H](Cc1ccc(OCc2csc(C)n2)cc1)[C@H](O)CN(CC(C)C)S(=O)(=O)c1ccc2OCOc2c1 |r|,"Dimer of Gag-Pol polyprotein [489-587,M535I,L552P,A560V,V571F,I573V]",0.00075,12.1249387366083
[H][C@]12OCC[C@@]1([H])[C@H](CO2)OC(=O)N[C@@H](Cc1ccc(OCc2csc(C)n2)cc1)[C@H](O)CN(CC(C)C)S(=O)(=O)c1ccc2OCOc2c1 |r|,"Dimer of Gag-Pol polyprotein [489-587,L499I,L508Q,K509R,E524D,M525I,S526N,M535I,I539V,I543V,I551V,L552P,A560V,V571A,L579M]",0.0034,11.468521082957745
[H][C@@]12CCO[C@]1([H])OC[C@@H]2OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)(C)CCCOC(=O)NC)S(=O)(=O)c1ccc2OCOc2c1 |r|,Dimer of Gag-Pol polyprotein [489-587],0.00024,12.619788758288394
[H][C@@]12CCO[C@]1([H])OC[C@@H]2OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)(C)CCCCNC(=O)OCC)S(=O)(=O)c1ccc2OCOc2c1 |r|,Dimer of Gag-Pol polyprotein [489-587],0.000165,12.782516055786093
[H][C@]12OCC[C@@]1([H])[C@H](CO2)OC(=O)N[C@@H](Cc1ccc(OCCc2cccs2)cc1)[C@H](O)CN(CC(C)C)S(=O)(=O)c1ccc2OCOc2c1 |r|,Dimer of Gag-Pol polyprotein [489-587],1.3e-05,13.886056647693163
[H][C@@]12CCO[C@]1([H])OC[C@@H]2OC(=O)N[C@@H](Cc1ccc(OCc2ccccn2)cc1)[C@H](O)CN(CC(C)C)S(=O)(=O)c1ccc2OCOc2c1 |r|,Dimer of Gag-Pol polyprotein [489-587],6e-06,14.221848749616356
[H][C@@]12CCO[C@]1([H])OC[C@@H]2OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)(C)CCCOC(=O)NC)S(=O)(=O)c1ccc2OCOc2c1 |r|,"Dimer of Gag-Pol polyprotein [489-587,I539V]",0.027,10.568636235841012
[H][C@@]12CCO[C@]1([H])OC[C@@H]2OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)(C)CCCCNC(=O)OCC)S(=O)(=O)c1ccc2OCOc2c1 |r|,"Dimer of Gag-Pol polyprotein [489-587,I539V]",0.0046,11.337242168318426
[H][C@]12OCC[C@@]1([H])[C@H](CO2)OC(=O)N[C@@H](Cc1ccc(OCCc2cccs2)cc1)[C@H](O)CN(CC(C)C)S(=O)(=O)c1ccc2OCOc2c1 |r|,"Dimer of Gag-Pol polyprotein [489-587,I539V]",0.0039,11.4089353929735
[H][C@@]12CCO[C@]1([H])OC[C@@H]2OC(=O)N[C@@H](Cc1ccc(OCc2ccccn2)cc1)[C@H](O)CN(CC(C)C)S(=O)(=O)c1ccc2OCOc2c1 |r|,"Dimer of Gag-Pol polyprotein [489-587,I539V]",0.0026,11.585026652029182
[H][C@@]12CCO[C@]1([H])OC[C@@H]2OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)(C)CCCOC(=O)NC)S(=O)(=O)c1ccc2OCOc2c1 |r|,"Dimer of Gag-Pol polyprotein [489-587,M535I,L552P,A560V,V571F,I573V]",0.025,10.602059991327963
[H][C@@]12CCO[C@]1([H])OC[C@@H]2OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)(C)CCCCNC(=O)OCC)S(=O)(=O)c1ccc2OCOc2c1 |r|,"Dimer of Gag-Pol polyprotein [489-587,M535I,L552P,A560V,V571F,I573V]",0.0043,11.366531544420413
[H][C@]12OCC[C@@]1([H])[C@H](CO2)OC(=O)N[C@@H](Cc1ccc(OCCc2cccs2)cc1)[C@H](O)CN(CC(C)C)S(=O)(=O)c1ccc2OCOc2c1 |r|,"Dimer of Gag-Pol polyprotein [489-587,M535I,L552P,A560V,V571F,I573V]",0.00022,12.657577319177793
[H][C@@]12CCO[C@]1([H])OC[C@@H]2OC(=O)N[C@@H](Cc1ccc(OCc2ccccn2)cc1)[C@H](O)CN(CC(C)C)S(=O)(=O)c1ccc2OCOc2c1 |r|,"Dimer of Gag-Pol polyprotein [489-587,M535I,L552P,A560V,V571F,I573V]",0.00042,12.3767507096021
[H][C@@]12CCO[C@]1([H])OC[C@@H]2OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)(C)CCCOC(=O)NC)S(=O)(=O)c1ccc2OCOc2c1 |r|,"Dimer of Gag-Pol polyprotein [489-587,L499I,L508Q,K509R,E524D,M525I,S526N,M535I,I539V,I543V,I551V,L552P,A560V,V571A,L579M]",0.0544,10.26440110030182
[H][C@@]12CCO[C@]1([H])OC[C@@H]2OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)(C)CCCCNC(=O)OCC)S(=O)(=O)c1ccc2OCOc2c1 |r|,"Dimer of Gag-Pol polyprotein [489-587,L499I,L508Q,K509R,E524D,M525I,S526N,M535I,I539V,I543V,I551V,L552P,A560V,V571A,L579M]",0.0012,11.920818753952375
[H][C@]12OCC[C@@]1([H])[C@H](CO2)OC(=O)N[C@@H](Cc1ccc(OCCc2cccs2)cc1)[C@H](O)CN(CC(C)C)S(=O)(=O)c1ccc2OCOc2c1 |r|,"Dimer of Gag-Pol polyprotein [489-587,L499I,L508Q,K509R,E524D,M525I,S526N,M535I,I539V,I543V,I551V,L552P,A560V,V571A,L579M]",0.0024,11.619788758288394
[H][C@@]12CCO[C@]1([H])OC[C@@H]2OC(=O)N[C@@H](Cc1ccc(OCc2ccccn2)cc1)[C@H](O)CN(CC(C)C)S(=O)(=O)c1ccc2OCOc2c1 |r|,"Dimer of Gag-Pol polyprotein [489-587,L499I,L508Q,K509R,E524D,M525I,S526N,M535I,I539V,I543V,I551V,L552P,A560V,V571A,L579M]",0.0017,11.769551078621726
[H][C@@]12CCO[C@]1([H])OC[C@@H]2OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)(C)CCCN)S(=O)(=O)c1ccc2OCOc2c1 |r|,Dimer of Gag-Pol polyprotein [489-587],6.1e-05,13.214670164989233
[H][C@@]12CCO[C@]1([H])OC[C@@H]2OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)(C)CCCNC(=O)OC)S(=O)(=O)c1ccc(N)cc1 |r|,Dimer of Gag-Pol polyprotein [489-587],0.00026,12.585026652029182
[H][C@@]12CCO[C@]1([H])OC[C@@H]2OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)(C)CCCNC(=O)OC)S(=O)(=O)c1cccc(N)c1 |r|,Dimer of Gag-Pol polyprotein [489-587],0.00021,12.67778070526608
[H][C@@]12CCO[C@]1([H])OC[C@@H]2OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)(C)CCCNC(=O)OC)S(=O)(=O)c1ccc2OCOc2c1 |r|,Dimer of Gag-Pol polyprotein [489-587],0.00052,12.2839966563652
[H][C@@]12CCO[C@]1([H])OC[C@@H]2OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)(C)CCNC(=O)OC)S(=O)(=O)c1ccc2OCOc2c1 |r|,Dimer of Gag-Pol polyprotein [489-587],0.00016,12.795880017344075
[H][C@@]12CCO[C@]1([H])OC[C@@H]2OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)(C)CCCCNC(=O)OC)S(=O)(=O)c1ccc2OCOc2c1 |r|,Dimer of Gag-Pol polyprotein [489-587],1.4e-05,13.853871964321762
[H][C@@]12CCO[C@]1([H])OC[C@@H]2OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)(C)CCCCCNC(=O)OC)S(=O)(=O)c1ccc2OCOc2c1 |r|,Dimer of Gag-Pol polyprotein [489-587],0.00012,12.920818753952375
[H][C@@]12CCO[C@]1([H])OC[C@@H]2OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)(C)CCCNC(C)=O)S(=O)(=O)c1ccc2OCOc2c1 |r|,Dimer of Gag-Pol polyprotein [489-587],5.4e-05,13.267606240177031
[H][C@@]12CCO[C@]1([H])OC[C@@H]2OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)(C)CCCNC(=O)NC)S(=O)(=O)c1ccc2OCOc2c1 |r|,Dimer of Gag-Pol polyprotein [489-587],4.8e-05,13.318758762624412
[H][C@@]12CCO[C@]1([H])OC[C@@H]2OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)(C)CCCNS(C)(=O)=O)S(=O)(=O)c1ccc2OCOc2c1 |r|,Dimer of Gag-Pol polyprotein [489-587],5.8e-05,13.236572006437063
[H][C@]1(N[C@H](C[C@H]1C(=O)OCC)C(O)=O)[C@H](CC(C)C)NC(C)=O |r|,Neuraminidase,12400.0,4.906578314837765
[H][C@]1(N[C@H](C[C@H]1COC)C(O)=O)[C@H](CC(C)C)NC(C)=O |r|,Neuraminidase,15100.0,4.82102305270683
[H][C@]1(N[C@H](C[C@H]1C(=O)CC)C(O)=O)[C@H](CC(C)C)NC(C)=O |r|,Neuraminidase,6670.0,5.175874166083451
[H][C@]1(N[C@H](C[C@H]1N)C(O)=O)[C@H](CC(C)C)NC(C)=O |r|,Neuraminidase,1560.0,5.806875401645538
COC(=O)[C@@H]1C[C@@H](N[C@H]1[C@H](CC(C)C)NC(C)=O)C(O)=O |r|,Neuraminidase,150.0,6.823908740944319
CC(=O)N[C@@H](CC(C)C)[C@@H]1N[C@@H](C(=O)O)C[C@H]1c1cnc[nH]1,Neuraminidase,610.0,6.214670164989233
[H][C@]1(N[C@H](C[C@H]1c1cscn1)C(O)=O)[C@H](CC(C)C)NC(C)=O |r|,Neuraminidase,490.0,6.309803919971486
[H][C@]1(N[C@H](C[C@H]1c1nccs1)C(O)=O)[C@H](CC(C)C)NC(C)=O |r|,Neuraminidase,370.0,6.431798275933005
CC(=O)N[C@@H](CC(C)C)[C@@H]1N[C@@H](C(=O)O)C[C@H]1c1ncc[nH]1,Neuraminidase,830.0,6.080921907623926
CC(=O)N[C@@H](CC(C)C)[C@@H]1N[C@@H](C(=O)O)C[C@H]1c1ccn[nH]1,Neuraminidase,57.0,7.2441251443275085
COC(=O)[C@@H]1C[C@@H](N[C@H]1[C@H](CC(C)C)NC(C)=O)C(O)=O |r|,Neuraminidase,260.0,6.585026652029182
CC(=O)N[C@@H](CC(C)C)[C@@H]1N[C@@H](C(=O)O)C[C@H]1c1cnc[nH]1,Neuraminidase,610.0,6.214670164989233
[H][C@]1(N[C@H](C[C@H]1c1cscn1)C(O)=O)[C@H](CC(C)C)NC(C)=O |r|,Neuraminidase,350.0,6.455931955649724
[H][C@]1(N[C@H](C[C@H]1c1nccs1)C(O)=O)[C@H](CC(C)C)NC(C)=O |r|,Neuraminidase,310.0,6.508638306165727
CC(=O)N[C@@H](CC(C)C)[C@@H]1N[C@@H](C(=O)O)C[C@H]1c1ncc[nH]1,Neuraminidase,350.0,6.455931955649724
CC(=O)N[C@@H](CC(C)C)[C@@H]1N[C@@H](C(=O)O)C[C@H]1c1ccn[nH]1,Neuraminidase,45.0,7.346787486224656
[H][C@]1(N[C@H](C[C@H]1c1ccon1)C(O)=O)[C@H](CC(C)C)NC(C)=O |r|,Neuraminidase,240.0,6.619788758288394
[H][C@]1(N[C@H](C[C@H]1\C=C/C)C(O)=O)[C@H](CC(C)C)NC(C)=O |r|,Neuraminidase,220.0,6.657577319177793
[H][C@]1(N[C@H](C[C@H]1C=C)C(O)=O)[C@H](CC(C)C)NC(C)=O |r|,Neuraminidase,470.0,6.327902142064283
[H][C@]1(N[C@H](C[C@H]1\C=C/C)C(O)=O)[C@H](CC(C)C)NC(C)=O |r|,Neuraminidase,30.0,7.522878745280337
CC(=O)N[C@@H](CC(C)C)[C@@H]1N[C@@H](C(=O)O)C[C@H]1C=C(C)C,Neuraminidase,340.0,6.468521082957745
CC(=O)N[C@@H](CC(C)C)[C@@H]1N[C@@H](C(=O)O)C[C@H]1C=C(F)F,Neuraminidase,660.0,6.180456064458132
[H][C@]1(N[C@H](C[C@H]1\C=C/Cl)C(O)=O)[C@H](CC(C)C)NC(C)=O |r|,Neuraminidase,130.0,6.886056647693163
[H][C@]1(N[C@H](C[C@H]1\C=C/Cl)C(O)=O)[C@H](CC(C)C)NC(C)=O |r|,Neuraminidase,4600.0,5.337242168318426
[H][C@]1(N[C@H](C[C@H]1c1ccon1)C(O)=O)[C@H](CC(C)C)NC(C)=O |r|,Neuraminidase,270.0,6.568636235841013
[H][C@]1(N[C@H](C[C@H]1\C=C/C)C(O)=O)[C@H](CC(C)C)NC(C)=O |r|,Neuraminidase,150.0,6.823908740944319
[H][C@]1(N[C@H](C[C@H]1C=C)C(O)=O)[C@H](CC(C)C)NC(C)=O |r|,Neuraminidase,300.0,6.522878745280337
[H][C@]1(N[C@H](C[C@H]1\C=C/C)C(O)=O)[C@H](CC(C)C)NC(C)=O |r|,Neuraminidase,20.0,7.698970004336019
CC(=O)N[C@@H](CC(C)C)[C@@H]1N[C@@H](C(=O)O)C[C@H]1C=C(C)C,Neuraminidase,390.0,6.4089353929735005
CC(=O)N[C@@H](CC(C)C)[C@@H]1N[C@@H](C(=O)O)C[C@H]1C=C(F)F,Neuraminidase,420.0,6.376750709602099
[H][C@]1(N[C@H](C[C@H]1\C=C/Cl)C(O)=O)[C@H](CC(C)C)NC(C)=O |r|,Neuraminidase,79.0,7.102372908709558
[H][C@]1(N[C@H](C[C@H]1\C=C/Cl)C(O)=O)[C@H](CC(C)C)NC(C)=O |r|,Neuraminidase,3000.0,5.522878745280337
CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1N=C(N)N,Hemagglutinin,1.0,9.0
Nc1nc(OCC2CCCCC2)c2[nH]cnc2n1,Cyclin-dependent kinase 1/G2/mitotic-specific cyclin-B,5000.0,5.301029995663981
C1CCC(CC1)COc2c(c(nc(n2)N)N)N=O,Cyclin-dependent kinase 1/G2/mitotic-specific cyclin-B,2500.0,5.6020599913279625
Nc1nc(OCC2CCCCC2)c2[nH]cnc2n1,Cyclin-A2 [171-432]/Cyclin-dependent kinase 2,12000.0,4.920818753952375
